,position,x,x+n,y,y+n,lon,lat,m_shoreline,m_transect,x_avg,y_avg,c_shoreline,c_transect,delta_y,delta_x,x_new,y_new,intersect_distance,transect_angle,avg_slope_change,shoreline_direction,year1,year2,island,proxy,id,square,prev_intersect_distance,previous
7353,169,2497467.7938921996,2497484.900777534,-729605.5832715258,-729682.0397872657,-97.2205994559316,-71.24300341573719,-4.4693416858191,0.2237465985590066,2497476.347334867,-729643.8115293958,10432431.336961547,-1288445.6492271442,218.34781930840626,975.8710108427566,2498452.2183457096,-729425.4637100874,-7.1310843887165305,12.612010989157662,-2.0926879771771483,77.38798901084233,2002.375,2020.9583333333333,Nanumea,WM,1,532324307140.9834,-3.9702437105576682,-3.9702437105576682
7336,152,2497140.9711276586,2497159.8475700463,-728313.9379827088,-728389.8820634492,-97.24959775919363,-71.2495308225005,-4.023220010457664,0.24855712523816073,2497150.4093488525,-728351.910023079,9318233.585991772,-1349036.437058126,241.2175017381301,970.4710798654513,2498120.880428718,-728110.6925213409,-5.039996987458013,13.95840943540195,-0.40308662632985026,76.04159056459805,2002.375,2020.9583333333333,Nanumea,WM,1,530441192259.881,-2.095051578804462,-2.095051578804462
7337,153,2497159.8475700463,2497179.656007486,-728389.8820634492,-728465.7693576957,-97.24788898045173,-71.24914988472395,-3.8310590867054453,0.26102442624030614,2497169.751788766,-728427.8257105725,8838377.042925762,-1380250.1273958827,252.56218766393562,967.5806640081265,2498137.332452774,-728175.2635229086,-5.722900491457662,14.629181205548093,-0.9769832911137506,75.3708187944519,2002.375,2020.9583333333333,Nanumea,WM,1,530551820292.4055,-2.5939396615535304,-2.5939396615535304
7338,154,2497179.656007486,2497201.74631432,-728465.7693576957,-728541.0136084725,-97.24619046421876,-71.24876165450435,-3.406211210317863,0.29358132489578687,2497190.701160903,-728503.3914830841,7777455.569112708,-1461631.946047341,281.69265760172635,959.5046881872316,2498150.20584909,-728221.6988254824,-5.068567311940548,16.36125380936244,-1.1033383562934846,73.63874619063758,2002.375,2020.9583333333333,Nanumea,WM,1,530662377125.89954,-1.9373290907566951,-1.9373290907566951
7339,155,2497201.74631432,2497221.43643722,-728541.0136084725,-728616.8883887796,-97.24452949074495,-71.24835712241799,-3.853443713487824,0.25950813722795535,2497211.59137577,-728578.9509986261,8894285.35703726,-1376625.6793406103,251.18787821837103,967.9383502249267,2498179.529725995,-728327.7631204077,-5.903167469904726,14.54781582792232,-0.9650470006018872,75.45218417207768,2002.375,2020.9583333333333,Nanumea,WM,1,530772008509.6606,-3.4484113428006817,-3.4484113428006817
7340,156,2497221.43643722,2497237.4038313394,-728616.8883887796,-728693.64295383,-97.24283031888282,-71.24796984202182,-4.8069562556967975,0.2080318494296437,2497229.42013428,-728655.2656713048,11275417.317353258,-1248158.5203919557,203.67135906430724,979.0393135604403,2498208.45944784,-728451.5943122405,-6.660886376723265,11.751732722816522,-0.9570837122341962,78.24826727718349,2002.375,2020.9583333333333,Nanumea,WM,1,530882570045.3473,-3.07584395416494,-3.07584395416494
7341,157,2497237.4038313394,2497254.678428323,-728693.64295383,-728770.3020803432,-97.24107429442657,-71.24760962434478,-4.437679593116602,0.22534299266470825,2497246.041129831,-728731.9725170867,10353245.823195988,-1291468.868845378,219.83066280152516,975.5380462556251,2498221.579176087,-728512.1418542851,-6.4938247868222305,12.699087204337305,0.6362619802729802,77.30091279566268,2002.375,2020.9583333333333,Nanumea,WM,1,530994425281.3238,-2.5043071028768167,-2.5043071028768167
7342,158,2497254.678428323,2497274.232095636,-728770.3020803432,-728846.1995880839,-97.23933302756014,-71.24723923277732,-3.881497343998017,0.2576325349149874,2497264.4552619793,-728808.2508342136,8964317.099525815,-1372184.8227964523,249.48579679566714,968.378457627611,2498232.833719607,-728558.7650374179,-7.598989368722198,14.44708638489375,1.6919542514094454,75.55291361510626,2002.375,2020.9583333333333,Nanumea,WM,1,531106153194.2747,-3.7664882650124407,-3.7664882650124407
7333,149,2497072.0673849937,2497095.665420494,-728089.9988275726,-728164.2064014637,-97.25451222241861,-71.2507598289417,-3.1446504896537437,0.31800036388467123,2497083.866402744,-728127.1026145181,7124328.900575334,-1522200.6807811325,303.04662872162504,952.9757293973743,2498036.8421321413,-727824.0559857965,-2.4100197566743113,17.64068294143861,-0.3080651188195983,72.35931705856139,2002.375,2020.9583333333333,Nanumea,WM,1,530115046392.7346,-2.1289534248025626,-2.1289534248025626
7332,148,2497041.0491453386,2497072.0673849937,-728018.0005737982,-728089.9988275726,-97.25600892762073,-71.25122577892749,-2.32115860135873,0.43081933281708235,2497056.5582651664,-728053.9997006854,5068010.308595733,-1803834.2401390043,395.66270724788353,918.395896165306,2497974.9541613315,-727658.3369934375,-4.687588728482672,23.307311824059394,-1.8376769524893397,66.6926881759406,2002.375,2020.9583333333333,Nanumea,WM,1,530010209159.4708,-2.1007829375910294,-2.1007829375910294
7343,159,2497274.232095636,2497295.634078265,-728846.1995880839,-728921.7302381236,-97.23763222371753,-71.24685292185501,-3.5291426662778838,0.28335493760434455,2497284.9330869503,-728883.9649131037,8084390.842296964,-1436501.9813082262,272.62181368295455,962.1212744265748,2498247.054361377,-728611.3430994208,-6.146077188339199,15.820339788467855,1.2072020850716305,74.17966021153215,2002.375,2020.9583333333333,Nanumea,WM,1,531216782653.99304,-2.001040187071949,-2.001040187071949
7346,162,2497336.600375217,2497356.1364544486,-729073.2996693352,-729149.2046078676,-97.23257990471458,-71.24566606260156,-3.8853721687112195,0.2573756017642193,2497346.3684148327,-729111.2521386014,8974008.823332425,-1371867.2765230567,249.25245317721647,968.4385445577533,2498314.8069593906,-728861.9996854241,-4.050233357482376,14.433280636147783,-0.07850823141695773,75.56671936385223,2002.375,2020.9583333333333,Nanumea,WM,1,531547876290.7323,1.4952885750880334,1.4952885750880334
7347,163,2497356.1364544486,2497376.5486511965,-729149.2046078676,-729224.928494652,-97.23087904583265,-71.24527980220341,-3.7097372575527308,0.26956086929447076,2497366.3425528225,-729187.0665512598,8535385.900175141,-1402379.3087965518,260.2706432270449,965.5357022265828,2498331.878255049,-728926.7959080328,-5.6498686573556185,15.086121757224058,0.5781193661110955,74.91387824277595,2002.375,2020.9583333333333,Nanumea,WM,1,531658562580.286,-0.0728147428169693,-0.0728147428169693
7348,164,2497376.5486511965,2497396.7337177,-729224.928494652,-729300.3727605956,-97.2291910143077,-71.24488707394,-3.7376278116608272,0.2675493790152548,2497386.6411844483,-729262.6506276238,8605039.11593359,-1397436.895637516,258.4586708251145,966.0223162408388,2498352.663500689,-729004.1919567987,-3.9968498052266193,14.978624762803435,-2.5957861185247273,75.02137523719657,2002.375,2020.9583333333333,Nanumea,WM,1,531768996338.0304,1.1363960037296625,1.1363960037296625
7349,165,2497396.7337177,2497418.639831025,-729300.3727605956,-729375.4330087417,-97.22750785927208,-71.24449699170844,-3.4264521064027567,0.291847067738485,2497407.686774363,-729337.9028846687,7827909.926009783,-1458199.0132173193,280.1595957117499,959.95343685547,2498367.6402112185,-729057.7432889569,-3.3291620978013468,16.269730106700326,-0.7898804775079165,73.73026989329968,2002.375,2020.9583333333333,Nanumea,WM,1,531879033708.7438,0.7998677754984653,0.7998677754984653
7350,166,2497418.639831025,2497431.232361585,-729375.4330087417,-729452.8246376324,-97.22585053713776,-71.24409430730238,-6.145836098903522,0.16271179118792475,2497424.936096305,-729414.128823187,14619350.197739305,-1135774.6135328053,160.59973001554212,987.0196182036783,2498411.955714509,-729253.5290931715,-6.480047964279896,9.241708399095161,-0.7823924244418281,80.75829160090484,2002.375,2020.9583333333333,Nanumea,WM,1,531988522276.68945,-2.332863335428219,-2.332863335428219
7351,167,2497431.232361585,2497449.5633052113,-729452.8246376324,-729529.1411876486,-97.22404759821517,-71.24375894475686,-4.163263581618237,0.24019617792522896,2497440.397833398,-729490.9829126406,9668011.672649305,-1329366.621068286,233.55331195180707,972.3439980152816,2498412.7418314135,-729257.4296006887,-6.603221837901248,13.506360802208814,-1.8288595587734227,76.49363919779118,2002.375,2020.9583333333333,Nanumea,WM,1,532101423371.82043,-2.3694328318884765,-2.3694328318884765
7352,168,2497449.5633052113,2497467.7938921996,-729529.1411876486,-729605.5832715258,-97.22232552228725,-71.24338097852342,-4.19306761355854,0.23848888025712703,2497458.6785987057,-729567.3622295873,9742445.739203352,-1325183.4859770366,231.98287275412076,972.7198706455756,2498431.398469351,-729335.3793568332,-6.27528912717174,13.413839913917048,0.7965050780213077,76.58616008608296,2002.375,2020.9583333333333,Nanumea,WM,1,532212767841.98816,-2.500604267356829,-2.500604267356829
7335,151,2497118.762308034,2497140.9711276586,-728238.970828265,-728313.9379827088,-97.25125095641647,-71.24993541279642,-3.375557805923979,0.2962473337725211,2497129.866717846,-728276.4544054868,7700929.759599844,-1468044.5195043797,284.04517241840637,958.8108989919742,2498088.677616838,-727992.4092330685,-5.616940322802749,16.501782410149747,-1.505750867948544,73.49821758985026,2002.375,2020.9583333333333,Nanumea,WM,1,530331998633.01056,-2.917431772235935,-2.917431772235935
7345,161,2497316.1312524783,2497336.600375217,-728997.5086894976,-729073.2996693352,-97.23426921386168,-71.2460594155263,-3.702698000574736,0.27007333567165864,2497326.3658138476,-729035.4041794164,8517809.937302088,-1403496.6660555429,260.7318402021574,965.4112634026997,2498291.77707725,-728774.6723392142,-4.8702449972696416,15.113491374482415,-0.36710901562088605,74.88650862551758,2002.375,2020.9583333333333,Nanumea,WM,1,531437367675.49414,-0.6491035255388925,-0.6491035255388925
7357,184,2497650.199650673,2497669.041040114,-730766.1224069364,-730842.2258277996,-97.19351264994533,-71.23802291758707,-4.039161819878783,0.24757611717324327,2497659.6203453937,-730804.174117368,9357647.203434682,-1349165.0449428773,240.32054848615812,970.6935839776177,2498630.313929371,-730563.8535688818,99.08734732872152,13.905460159071167,3.4287151390320023,76.09453984092883,2002.375,2020.9583333333333,Nanumea,WM,1,534019125657.6695,81.95051820275827,81.95051820275827
7251,64,2495634.3435677974,2495703.41655825,-727803.7412805663,-727821.7708913719,-97.24808108944526,-71.26311644911625,-0.2610225891115291,3.8310860504594966,2495668.8800630234,-727812.756085969,-76386.80344684853,-10288934.989061292,967.5810983993646,252.5605234795793,2495921.440586503,-726845.1749875697,0.0,75.37091733994792,-52.336703222228465,14.62908266005208,2002.375,2020.9583333333333,Nanumea,WM,1,529698285821.9895,0.0,0.0
7281,96,2496996.0612182408,2497025.250567805,-729303.0212222197,-729232.3308770442,-97.22366455950002,-71.24769017190071,2.421785556400589,-0.4129184755260756,2497010.655893023,-729267.676049632,-6776492.016669717,301794.15735408117,381.6614508793292,924.3021891744525,2496086.3537038486,-728886.0145987527,-7.493902735828224,-22.436634780851595,23.181667789679715,292.4366347808516,2002.375,2020.9583333333333,Nanumea,WM,1,531882896763.8574,-7.195907902466704,-7.195907902466704
7225,32,2496753.053705051,2496708.824221449,-729782.0903599804,-729717.2358931054,-97.20947477271598,-71.24817784718987,-1.4663175238130948,0.6819805286098904,2496730.9389632503,-729749.6631265429,2931250.664921593,-2432471.5486773686,563.4283819831722,826.1649099155836,2495904.7740533347,-730313.0915085261,26.465625841242833,34.29322637669176,0.27458521371666067,235.70677362330824,2002.375,2020.9583333333333,Nanumea,WM,1,532581899410.18256,29.165980328484352,29.165980328484352
7229,36,2496587.3611811153,2496550.7458833857,-729515.4360377882,-729446.0243080149,-97.21453391056166,-71.25031093613791,-1.8957030005830655,0.5275087920905478,2496569.05353225,-729480.7301729015,4003272.715771009,-2046442.8559723408,466.5725286137713,884.4829424827545,2495684.5705897673,-729947.3027015153,21.343527713592852,27.812040959518527,-0.7669066305291512,242.18795904048147,2002.375,2020.9583333333333,Nanumea,WM,1,532192771417.4042,20.68026454906605,20.68026454906605
7230,37,2496550.7458833857,2496511.356546234,-729446.0243080149,-729383.1400289304,-97.21591250837587,-71.25081411479839,-1.5964797488772,0.6263781301975784,2496531.0512148095,-729414.5821684727,3256246.6835390786,-2293187.0340086,530.8385384761447,847.4729766007354,2495683.578238209,-729945.4207069488,20.51105797905062,32.06212901746921,-0.25891454014780924,237.9378709825308,2002.375,2020.9583333333333,Nanumea,WM,1,532091502378.76904,20.615246379641608,20.615246379641608
7231,38,2496511.356546234,2496471.9401306277,-729383.1400289304,-729315.2432049266,-97.21710287493252,-71.25131963832456,-1.7225519611470936,0.5805340114872779,2496491.6483384306,-729349.1916169284,3570987.3932157755,-2178647.5028713243,502.0636270478849,864.8306853919572,2495626.8176530385,-729851.2552439764,19.828478646236096,30.136622640147507,0.837822017214619,239.86337735985248,2002.375,2020.9583333333333,Nanumea,WM,1,531999764958.4623,20.013544526763443,20.013544526763443
7232,39,2496471.9401306277,2496431.907691024,-729315.2432049266,-729247.6345702632,-97.21841756860566,-71.25184058003225,-1.6888462290154642,0.5921202196028016,2496451.9239108255,-729281.438887595,3486841.9787276033,-2207481.1003015097,509.50153549524947,860.4697468987408,2495591.4541639267,-729790.9404230902,18.985134374564996,30.630632975235354,-1.6524640806846993,239.36936702476464,2002.375,2020.9583333333333,Nanumea,WM,1,531900723971.0612,18.844729498116152,18.844729498116152
7233,40,2496431.907691024,2496393.2718680366,-729247.6345702632,-729179.3117241483,-97.21971936990161,-71.25236555952536,-1.7683807625252863,0.5654890740679502,2496412.58977953,-729213.4731472058,3685394.525944844,-2140907.5170332063,492.23647673750895,870.4615160758366,2495542.1282634544,-729705.7096239433,23.155516293695538,29.487684993957785,-2.0988225392718594,240.51231500604223,2002.375,2020.9583333333333,Nanumea,WM,1,531802112526.32416,24.277295889269414,24.277295889269414
7234,41,2496393.2718680366,2496355.4749333444,-729179.3117241483,-729110.4375377141,-97.22105216658575,-71.25288153795836,-1.8222161927970872,0.5487823036327034,2496374.3734006905,-729144.8746309313,3819788.931863489,-2099110.9539954085,481.0989509537016,876.6662987655268,2495497.707101925,-729625.973581885,24.10737554176184,28.757200856094922,2.7598270655592905,241.24279914390507,2002.375,2020.9583333333333,Nanumea,WM,1,531702468646.5027,26.405383532826807,26.405383532826807
7235,42,2496355.4749333444,2496321.133435507,-729110.4375377141,-729039.8362883755,-97.22240665188767,-71.25339247655279,-2.055858182789083,0.4864148745140331,2496338.3041844256,-729075.1369130448,4403042.392754329,-1943331.2198874864,437.4136445155396,899.2604203408672,2495439.0437640846,-729512.5505575604,20.10302505846748,25.938977561600037,2.534277100617504,244.06102243839996,2002.375,2020.9583333333333,Nanumea,WM,1,531602030126.43695,24.63289695771073,24.63289695771073
7226,33,2496708.824221449,2496669.1669663875,-729717.2358931054,-729649.406837097,-97.2106680317509,-71.24872806102636,-1.7103820197159352,0.5846647055878679,2496688.9955939185,-729683.3213651013,3540608.6455213744,-2189409.257918489,504.7283193728669,863.2782422967935,2495825.7173516215,-730188.0496844741,24.38248635430117,30.3133192597488,0.4747966475945231,239.68668074025118,2002.375,2020.9583333333333,Nanumea,WM,1,532487244359.474,26.487997791912274,26.487997791912274
7236,43,2496321.133435507,2496274.844858965,-729039.8362883755,-728976.4756924602,-97.223836717104,-71.25388103540958,-1.3688171175009007,0.7305577839541753,2496297.9891472356,-729008.1559904178,2687967.2619373957,-2552698.0830310863,589.9052833168194,807.4724495082808,2495490.516697727,-729598.0612737347,22.443415652555515,36.15028710635035,7.00667176196076,233.84971289364967,2002.375,2020.9583333333333,Nanumea,WM,1,531499082895.3814,29.02196085580707,29.02196085580707
7238,45,2496230.4010393657,2496177.2272008215,-728911.9453187755,-728854.4635476365,-97.22615837844833,-71.2549939186908,-1.0810160167619358,0.9250556740087807,2496203.8141200934,-728883.204433206,1969553.0997328488,-3038010.7061673584,679.0640057641727,734.0790666375902,2495469.735053456,-729562.2684389702,23.522229055025445,42.77054438002871,4.315293382377667,227.2294556199713,2002.375,2020.9583333333333,Nanumea,WM,1,531312624028.40155,29.68204792339764,29.68204792339764
